"","PC1","PC2","var"
"311.11372",0.0163613684102727,-0.00987484574509098,"311.11372"
"311.22842",0.0742814771981915,0.0191013025262106,"311.22842"
"312.09080",0.00108650548577905,-0.0150173417146477,"312.09080"
"313.10380",0.00510471767430792,-0.00737498011827316,"313.10380"
"313.18529",0.0153908336588388,0.00671838966257087,"313.18529"
"314.99220",0.0144995407803193,-0.0506113337676792,"314.99220"
"315.07809",0.0101630085095441,-0.0110878078525836,"315.07809"
"315.11423",0.0108800436762734,-0.0216593259365417,"315.11423"
"315.19759",0.0423766467298078,0.00687106796470572,"315.19759"
"316.11724",0.00758138929905276,-0.0387949347244917,"316.11724"
"316.19099",0.0172089867141369,0.0129456814909281,"316.19099"
"316.24038",0.0447864305917344,0.0172719344102139,"316.24038"
"317.17657",0.0177399438984385,0.0108200010868146,"317.17657"
"317.21813",0.0401773589869729,0.0209540244016143,"317.21813"
"317.25012",0.0376890067237545,0.00819677946169972,"317.25012"
"318.00629",0.00429585912459403,-0.011736753537179,"318.00629"
"319.23323",0.0655953938704137,0.0486657574484805,"319.23323"
"320.08092",-0.00120711711902217,-0.0257897648034891,"320.08092"
"323.03356",0.0239200450617753,-0.0751343454196896,"323.03356"
"323.18460",0.0153038593531313,0.000766396689902767,"323.18460"
"323.26436",0.0369379860293045,0.0278539971045088,"323.26436"
"324.03124",0.0203056702298657,-0.0444039966039773,"324.03124"
"325.03662",0.00202443369291287,-0.00460262315657666,"325.03662"
"325.11964",0.0218820266765918,-0.0689731359616465,"325.11964"
"325.27649",0.0435114982005318,0.0239833896893446,"325.27649"
"326.07522",-0.00559654050750252,-0.0223947935819014,"326.07522"
"326.11905",0.012627157249406,-0.0517093858237863,"326.11905"
"327.14525",0.018465698890459,-0.00332942043394941,"327.14525"
"327.23533",0.107894758610959,0.0674038508473477,"327.23533"
"328.11595",0.00375025512039642,-0.0267340275863589,"328.11595"
"329.17217",0.0240662831179643,0.0108779490562383,"329.17217"
"329.25447",0.109350447227642,0.0669558427544801,"329.25447"
"330.05162",0.0116874396614058,-0.0281646652484493,"330.05162"
"330.17934",0.00863027902482928,0.00352793504463135,"330.17934"
"331.07622",0.00215476475400553,-0.0183484969190998,"331.07622"
"331.16636",0.0116445699824988,-0.0110678389789309,"331.16636"
"331.19255",0.0248345213461912,0.017298601593252,"331.19255"
"331.26575",0.112163009056158,0.0559698354720448,"331.26575"
"333.09967",0.0235962375324056,-0.0783839159156976,"333.09967"
"333.17928",0.00719241144654392,-0.00827325075947902,"333.17928"
"333.21153",0.0335230091329479,0.00524907512530291,"333.21153"
"334.00411",0.0226401536891587,-0.0305503765513495,"334.00411"
"334.06272",0.0103703419560729,-0.0232680124565492,"334.06272"
"334.10342",0.0197532853949671,-0.0333091123954037,"334.10342"
"334.21827",0.0378812799024842,0.00504542523787576,"334.21827"
"335.05975",0.00470005065797184,-0.0200231926737331,"335.05975"
"335.10070",0.0104314858366235,-0.00850757751747321,"335.10070"
"335.18454",0.00736322296945649,-0.0232279262476209,"335.18454"
"335.22741",0.0535997259279168,0.0220984963533162,"335.22741"
"336.10056",-0.00627960665647924,-0.0235346997994203,"336.10056"
"337.08568",0.000982861640130647,-0.0381623410063956,"337.08568"
"337.19786",0.0195378699727636,0.00482980353272086,"337.19786"
"338.24422",0.0240585837034927,0.0058893392023749,"338.24422"
"339.06192",0.00329665855077587,-0.0177265212300116,"339.06192"
"339.19892",0.00612774501999405,-0.0228956300971951,"339.19892"
"339.25976",0.0400154128467646,0.0132091869326703,"339.25976"
"341.00442",0.00929429247111799,-0.0117883573067133,"341.00442"
"341.20825",0.0333049869893695,-0.00274960815667074,"341.20825"
"342.21560",0.0183930874353063,-0.0103156275346536,"342.21560"
"343.23100",0.0535640264908958,0.0230906394806465,"343.23100"
"344.14128",0.0101690673562848,-0.023347201191641,"344.14128"
"344.91448",0.0199375036061808,-0.0228868900201848,"344.91448"
"345.15753",0.00656198614691488,0.00196222684768375,"345.15753"
"346.05835",0.0396903997684778,-0.0906517787778762,"346.05835"
"346.13139",0.0143120510301261,-0.0464035260748506,"346.13139"
"347.04421",0.0381142545818905,-0.0425411007661952,"347.04421"
"347.18968",0.0200403614450952,0.000394309229432856,"347.18968"
"347.22940",0.0122608720627274,0.0112968675864833,"347.22940"
"347.26459",0.0450421398747574,0.0357487032141713,"347.26459"
"348.04820",0.0167765987553153,-0.0232031789684494,"348.04820"
"348.09312",0.00825828261690286,-0.0265435824382365,"348.09312"
"348.15730",0.0104523166732739,-0.00335609143322524,"348.15730"
"349.06316",0.00456417705082643,-0.0226779515976951,"349.06316"
"349.15669",0.00461329214225097,-0.017896274620067,"349.15669"
"349.24412",0.0118381644088437,0.0077665563058254,"349.24412"
"349.98160",0.00708256638104704,-0.0423942208652348,"349.98160"
"350.04307",0.0116269344125099,-0.0129865957096915,"350.04307"
"350.11034",0.011957840079519,-0.0469079561610286,"350.11034"
"350.21050",0.0221381335816564,0.00264952240384481,"350.21050"
"351.06367",0.00689266606880289,-0.0374075359909492,"351.06367"
"351.11503",0.00932420457638918,-0.0265781303210238,"351.11503"
"351.20951",0.0218233683999318,-0.0329018565781613,"351.20951"
"352.21722",0.0337908471661036,-0.0175438518863172,"352.21722"
"353.17007",0.0180978297792648,-0.0138656254975564,"353.17007"
"354.07361",0.00958787724898746,-0.070118130859982,"354.07361"
"354.16326",0.0139944754117438,0.00335306837178501,"354.16326"
"354.22146",0.01568976484456,-0.0077985552497994,"354.22146"
"354.92963",0.00890178043923623,-0.0232027110098963,"354.92963"
"355.03664",0.0132610235148663,-0.0338337055938531,"355.03664"
"355.08719",0.00813021318257333,-0.0420033300892253,"355.08719"
"355.18844",0.0307409349667986,-0.00189237950630032,"355.18844"
"355.26673",0.0440832124020336,0.032589048146209,"355.26673"
"356.11777",-0.00155868954618727,-0.0077708574651099,"356.11777"
"356.19355",0.0163337949529173,0.0117252889464437,"356.19355"
"357.09568",0.0174002966408591,-0.0229110811192905,"357.09568"
"357.18863",0.0179709580442129,0.00224513556661415,"357.18863"
"357.28414",0.063364088282792,0.0312033673201398,"357.28414"
"358.28444",0.0406558766566713,0.0284539155985313,"358.28444"
"359.11698",0.0102596249960245,-0.0545418620583361,"359.11698"
"359.29803",0.0348152838876097,0.032227238672818,"359.29803"
"359.99955",0.0103886568182272,-0.0252001036803357,"359.99955"
"360.13188",-0.00529400583991352,-0.0372977205851544,"360.13188"
"360.23212",0.0159733897496941,0.0257188697799916,"360.23212"
"360.89333",0.0109062757081998,-0.0251024378042606,"360.89333"
"360.99218",0.0153406860047588,-0.0270892084901681,"360.99218"
"361.18574",0.0114067691134083,0.00980515590674406,"361.18574"
"361.24541",0.0446486079391438,0.0102146172899347,"361.24541"
"361.99215",0.0103664283991963,-0.023699736268601,"361.99215"
"362.05713",0.0269509246603597,-0.0403370448770801,"362.05713"
"362.24006",0.0284182509483201,0.0174334226171626,"362.24006"
"363.06209",0.0144481232000313,-0.0103022678795044,"363.06209"
"363.20019",0.0221357106660934,-0.00504626202964017,"363.20019"
"363.25667",0.0356065668236897,0.0215852253993836,"363.25667"
"364.07173",0.00981169269094007,-0.00562024135531959,"364.07173"
"364.10861",0.0078731335222389,-0.00848382128173487,"364.10861"
"364.25878",0.00890757117273145,0.0115230263470519,"364.25878"
"365.05778",0.00590521933132761,-0.0392578216291776,"365.05778"
"365.21128",0.0358286952255335,-0.00414519645273054,"365.21128"
"366.11247",0.0148365334775444,-0.0549061903453854,"366.11247"
"366.21107",0.0251699992667275,0.0134714833557566,"366.21107"
"367.02604",-0.00391725937106999,-0.00214813172839155,"367.02604"
"367.11078",0.0322411651042484,-0.10786304850225,"367.11078"
"367.24711",0.0239865488701699,0.0171309724014228,"367.24711"
"367.36479",0.020932435383652,0.00589995094462955,"367.36479"
"368.22659",0.012692182136629,-0.0124289207208328,"368.22659"
"368.25398",0.0110611686764999,-0.00375969726185115,"368.25398"
"369.02746",0.0104070806647224,-0.0238068943912485,"369.02746"
"369.17296",0.0163841778242005,-0.00231748897074353,"369.17296"
"369.22685",0.0179726491051963,0.00463677016612566,"369.22685"
"371.18034",0.0205287424131355,0.00606538557205651,"371.18034"
"372.95314",0.0105046813323974,-0.0369865577354257,"372.95314"
"373.19308",0.0225068950029091,0.00275138210854974,"373.19308"
"374.93171",0.0107779070612146,-0.0264321116090614,"374.93171"
"375.02950",-0.00667677045818436,-0.0155712384709381,"375.02950"
"375.15770",0.0167141691397346,-0.00216671529230944,"375.15770"
"375.22561",0.0171455609666678,0.0182328014130999,"375.22561"
"376.10807",0.00120748788492492,-0.0831537449590006,"376.10807"
"376.22254",0.0169160211159272,0.00174754539899493,"376.22254"
"377.02824",0.00593019752304097,-0.0254341282066802,"377.02824"
"377.09185",-0.0165649109093125,-0.0112483461032429,"377.09185"
"377.16793",0.0146370484845518,-0.0081752223000155,"377.16793"
"377.22660",0.0368969279883689,0.0188990411294254,"377.22660"
"379.08625",-0.00968252546172116,-0.00360424278506584,"379.08625"
"379.17189",0.0156122347093042,-0.0215164295875911,"379.17189"
"379.25272",0.0219954731317969,0.00698861282496449,"379.25272"
"380.06097",0.00362472796245458,-0.00678468258913735,"380.06097"
"381.10900",0.00851720643755116,-0.0282747002076412,"381.10900"
"381.19180",0.0309246116443348,-0.000848838842492629,"381.19180"
"381.24562",0.0136030102803501,-0.00973654347326388,"381.24562"
"381.98863",0.019617204560036,-0.0298041908715461,"381.98863"
"382.10190",0.00643044591502599,-0.0146831606243753,"382.10190"
"382.24432",0.0117621409226733,0.00226371649668514,"382.24432"
"382.98508",0.00222442106386654,-0.0134532971483108,"382.98508"
"383.05906",0.00927559881585812,-0.0242389974203136,"383.05906"
"383.11578",0.00323176109889345,-0.0221406229817983,"383.11578"
"384.02497",0.0157153242929072,-0.0159747051798351,"384.02497"
"384.22113",0.0228723885430271,-0.00346805079232321,"384.22113"
"384.99492",0.0131935390781678,-0.0261466989685021,"384.99492"
"385.17436",-0.00826584995038471,0.000754672632581791,"385.17436"
"385.23213",0.0111534329989698,0.0023504814755341,"385.23213"
"385.26395",0.0299882286321498,0.0176583818930809,"385.26395"
"386.02100",0.0143028189584617,-0.0321749683873876,"386.02100"
"386.24176",0.0376841063191449,0.017957741228689,"386.24176"
"387.01830",0.00718815401349577,-0.0271655499372617,"387.01830"
"387.15433",0.00667164300265245,-0.0120463908093663,"387.15433"
"387.19799",0.0125244773272118,0.0154325412614037,"387.19799"
"387.23940",0.0219643497102695,0.00948112119069748,"387.23940"
"387.28203",0.0289952965546848,0.0241784121274777,"387.28203"
"388.92422",0.018698470985529,-0.0271450411698921,"388.92422"
"389.02715",0.00151365571130077,-0.0210970238579956,"389.02715"
"389.13911",0.0170331118432942,-0.0206504910003895,"389.13911"
"389.25091",0.0552232524719227,0.0384815496701165,"389.25091"
"390.91768",0.0174482019440052,-0.0271981558738592,"390.91768"
"391.16668",0.0192179423549439,-0.0259785816354984,"391.16668"
"391.25725",0.0583686156159346,0.0465455657322532,"391.25725"
"393.26732",0.0401523042487616,0.0290661082511114,"393.26732"
"395.09829",0.00845319044192434,-0.025506216762008,"395.09829"
"395.23402",0.0259003765723203,0.00185698730281859,"395.23402"
"395.28004",0.00600207297729224,0.0133194994769639,"395.28004"
"396.99733",0.00955737803291008,-0.00899850967049209,"396.99733"
"397.10519",-0.000118837555774144,-0.0259226067401291,"397.10519"
"397.18041",0.0107992252128395,-0.011193526507067,"397.18041"
"399.19367",0.0201919395604406,-0.00173214802525001,"399.19367"
"399.26599",0.0315957857302886,0.0146058508251573,"399.26599"
"400.00639",0.00788759816052792,-0.0213184420214478,"400.00639"
"400.95777",-0.00152425792975758,-0.0255689889710764,"400.95777"
"401.15875",0.0140015051752462,-0.0146842905376229,"401.15875"
"401.20991",0.023840840221653,0.00506882794104178,"401.20991"
"401.25893",0.0270564849498256,-0.0154308762441233,"401.25893"
"401.29450",0.0261888046965137,0.00789510323510754,"401.29450"
"401.99712",0.00874401586516191,-0.034167532229892,"401.99712"
"403.00789",0.0107591686040876,-0.0321893825664261,"403.00789"
"403.17632",0.00965137441873785,-0.00807170004135253,"403.17632"
"403.23092",0.0166123000987438,0.0143145926068887,"403.23092"
"404.00007",0.00911505799764612,-0.0358596829924219,"404.00007"
"405.19580",0.0251566551027388,-0.00642416420895954,"405.19580"
"405.24699",0.0330495573648357,0.0250828995950339,"405.24699"
"406.01383",0.00375047924244369,-0.00885007091658678,"406.01383"
"406.24548",0.0289111083044419,0.0092189931791758,"406.24548"
"407.21511",0.032600045613654,-0.00631743709319999,"407.21511"
"407.25830",0.0461362885910756,0.0196344876037925,"407.25830"
"408.22321",0.0272526246454047,0.0102165894934301,"408.22321"
"409.24029",0.0312805453366262,0.00417084125282865,"409.24029"
"411.24127",0.029451766211592,0.00427589465123441,"411.24127"
"412.97040",0.0179290804213612,-0.0395371445828818,"412.97040"
"413.24300",0.0451157957991735,0.0202028880551971,"413.24300"
"414.24207",0.0291197809908807,0.00320432505469949,"414.24207"
"415.16502",0.0255594898831962,0.000845233585597748,"415.16502"
"415.24590",0.0459602286004394,0.0267917936572642,"415.24590"
"417.18307",0.0285908983065266,-0.00745056462223353,"417.18307"
"417.26639",0.0216888927369855,0.00557884262925237,"417.26639"
"419.20288",0.0137596894193692,-0.00521474653172371,"419.20288"
"419.97410",0.0125881046154513,-0.0279026568033862,"419.97410"
"421.23898",0.0369454848467543,0.0123752042427638,"421.23898"
"422.23555",0.0273426396681276,0.00228184882947343,"422.23555"
"423.19941",0.0216678335293932,0.00580121799394357,"423.19941"
"423.24845",0.0375257297492506,0.0196553613462109,"423.24845"
"424.26140",0.00682948389352862,0.0218885160095889,"424.26140"
"425.26412",0.022760734837568,0.0153407354124474,"425.26412"
"426.03131",0.018804084937939,-0.059728030878784,"426.03131"
"426.28722",0.0161569906558477,-0.00634981985309245,"426.28722"
"427.02872",0.00673843209265305,-0.0331627039407176,"427.02872"
"427.23371",0.0150979098664396,0.0136466798701633,"427.23371"
"427.29445",0.0284664622926065,0.00744804641293515,"427.29445"
"428.04773",-0.00579897246068128,-0.010614774023009,"428.04773"
"428.29373",0.0140214071077726,0.00939723354874528,"428.29373"
"429.19940",0.027239094740923,-0.00802896925896033,"429.19940"
"429.24939",0.0129105626523728,-0.0102784029669908,"429.24939"
"431.09540",0.0199304606712406,-0.039486703223967,"431.09540"
"431.14599",-0.0122167452698953,-0.00486448098971202,"431.14599"
"431.23646",0.030244979396263,0.01680039335557,"431.23646"
"433.28228",0.0321053720288238,-0.00959954605713332,"433.28228"
"434.94933",0.0216443590957625,-0.0469929113822352,"434.94933"
"435.22548",0.0215088207796873,0.00168013719511786,"435.22548"
"435.30090",0.0474572303006491,-0.00742131677418108,"435.30090"
"436.29651",0.0292029251688701,-0.010425185508257,"436.29651"
"437.24879",0.0432616776261481,0.0315777256935078,"437.24879"
"437.30500",0.0176061843645017,0.0109046433071693,"437.30500"
"438.25015",0.037003592662004,0.0118809681967492,"438.25015"
"439.09023",-0.0203543184874666,-0.0344862869033343,"439.09023"
"439.16373",0.0228419479435278,-0.000593504380777073,"439.16373"
"439.25232",0.051673947599238,0.0154569903247063,"439.25232"
"440.08219",-0.00235177654326139,-0.0203852122775359,"440.08219"
"440.25292",0.0288655635474252,0.0159136322007438,"440.25292"
"441.26616",0.038916038046273,-0.0106085821235266,"441.26616"
"442.01068",0.0187238788415313,-0.0583270959114631,"442.01068"
"442.18881",0.00465349844764325,-0.0105069559938703,"442.18881"
"442.26572",0.0169409887821446,-0.00232380081462808,"442.26572"
"443.01767",0.00818025972163703,-0.0204088393350254,"443.01767"
"443.28909",0.0137887254159856,-0.00904293267780267,"443.28909"
"445.05846",0.0078466748983947,-0.0285101188701988,"445.05846"
"445.18911",0.00877877871716147,-0.0145892688908975,"445.18911"
"445.24452",0.0229115551359688,0.0100932930450447,"445.24452"
"447.19805",0.0126868655714862,-0.0176040756413572,"447.19805"
"447.23944",0.0214800699998242,0.00252820478116427,"447.23944"
"448.01008",0.0116338336816233,-0.045507836912841,"448.01008"
"449.03437",0.00923179586825754,-0.00455034529188528,"449.03437"
"449.28228",0.0179284851611141,0.00892716734676589,"449.28228"
"450.92824",0.027840293789631,-0.0436165127079,"450.92824"
"452.29078",0.0517242969768639,-0.009472503879722,"452.29078"
"453.02927",0.00830191913646234,-0.0180671270139985,"453.02927"
"453.08018",0.0151067508173057,-0.0304920696366726,"453.08018"
"453.23981",0.0154339248895386,0.0087248029113961,"453.23981"
"454.31266",0.0324786193175569,0.00710682003127926,"454.31266"
"455.24166",0.0186290896016543,0.0163918067714683,"455.24166"
"455.32357",-2.0462201562733e-05,-0.000923364265493341,"455.32357"
"456.03776",0.0091970828487815,-0.0241429511565352,"456.03776"
"457.23035",0.0186765099952313,-0.00223991927583834,"457.23035"
"457.28673",0.0311394985546545,-0.00669005501750248,"457.28673"
"457.33495",0.00454533697649518,0.00972530130155902,"457.33495"
"458.28743",0.00816719521430772,-0.00469172998184299,"458.28743"
"459.15528",0.00308166408723636,-0.00494716348562073,"459.15528"
"459.30005",0.0571697639382521,-0.00733809938194209,"459.30005"
"460.29913",0.0300853707430246,-0.0163223567212932,"460.29913"
"461.24762",0.00846587669593471,-0.0011702141460199,"461.24762"
"461.31843",0.0589120257744117,0.00345176858496215,"461.31843"
"463.18136",0.0182401891706139,-0.007193923170536,"463.18136"
"463.32930",0.0308491305326038,-0.0144607661240116,"463.32930"
"463.99499",0.0293221063629088,-0.0625170167906181,"463.99499"
"464.31045",0.0223622283272685,-0.023674822590921,"464.31045"
"465.30280",0.0600503569107495,0.00968780990637613,"465.30280"
"466.00132",0.0146269791055153,-0.0247933076805409,"466.00132"
"466.12725",-0.00150404505106499,-0.012548237762863,"466.12725"
"467.30131",0.019640064138835,0.0153552949743786,"467.30131"
"468.13408",0.00204890340829827,-0.0578311002373102,"468.13408"
"469.05293",0.0240793969802398,-0.0347946132292882,"469.05293"
"469.13786",0.00672337255932581,-0.0383169772614004,"469.13786"
"469.23863",0.024863699744683,0.00860721941595651,"469.23863"
"469.30565",0.027023273893695,0.0268436052217675,"469.30565"
"471.23987",0.00986757253053281,0.0137076036376662,"471.23987"
"472.91008",0.00937353316749419,-0.0106131143451053,"472.91008"
"473.26329",0.023818307111874,-0.0225825297328495,"473.26329"
"475.05326",0.0139484003793403,-0.0189646177568019,"475.05326"
"475.29056",0.0401905866067006,0.000179120820065251,"475.29056"
"476.28757",0.0366653882026584,-0.00594411989022339,"476.28757"
"477.05020",0.0135263524636618,-0.0280909527317825,"477.05020"
"477.23827",0.017987666659796,-0.00823298748387322,"477.23827"
"477.31081",0.0454465912647925,-0.00223304507482514,"477.31081"
"479.08812",0.000863028999535283,-0.0252624908714381,"479.08812"
"479.31806",0.0251830739518685,-0.00755708802893616,"479.31806"
"480.30899",0.051655964626667,-0.00468046924485738,"480.30899"
"481.29290",0.0371182044093565,-0.0295978031423162,"481.29290"
"481.97728",0.0166414042992258,-0.0314081817957976,"481.97728"
"482.28603",0.0301824492675284,-0.00430245296808384,"482.28603"
"483.29960",0.0680850527431646,-0.0248273129729928,"483.29960"
"485.23267",0.00767991120698282,-0.00250002069292233,"485.23267"
"487.18398",-0.0037066610685584,-0.0207333639561317,"487.18398"
"487.32091",0.0315280612344677,-0.0119050554239144,"487.32091"
"488.17311",-0.00867541920262069,-0.0245423734854173,"488.17311"
"489.34794",0.0241326410553592,0.00161869218200829,"489.34794"
"490.11396",0.00193344441323337,-0.0408150499832966,"490.11396"
"491.03417",0.0125142501537611,-0.0302721274766903,"491.03417"
"491.29265",0.0292845406076009,-0.00768182679044337,"491.29265"
"492.29703",0.0261470808672037,0.0103217757933112,"492.29703"
"493.02888",0.00419661153972772,-0.0185123198057904,"493.02888"
"493.30892",0.0205147442926954,-0.00493264243689601,"493.30892"
"495.05319",0.0172789452673802,-0.0480741736569354,"495.05319"
"495.31284",0.0235671647225088,-0.00819179130827297,"495.31284"
"496.27332",0.00351575415920554,-0.0185730301654704,"496.27332"
"497.17494",-0.00305686631613699,0.0126040088035076,"497.17494"
"497.26970",0.0226972760905957,-0.0117302098211594,"497.26970"
"498.05432",0.0102746828799583,-0.0228496794863872,"498.05432"
"498.29123",0.0249677073547404,-0.0350042618600375,"498.29123"
"499.29929",0.0324168492618915,-0.0101868999533649,"499.29929"
"500.28519",0.0502204340317345,0.0126041823781675,"500.28519"
"501.29451",0.0243172840456111,0.00176973837416282,"501.29451"
"502.22727",0.0171649167476607,-0.00349599867379281,"502.22727"
"503.24128",0.0209350010256123,-0.00392540932360924,"503.24128"
"504.17593",-0.00617750122587526,0.000592973203089861,"504.17593"
"504.32039",0.0272366163926027,-0.00593881426335727,"504.32039"
"507.29948",0.0539594504573935,-0.00387561131723173,"507.29948"
"509.31570",0.0478928680147247,-0.0259085947087302,"509.31570"
"510.25561",-0.000869962030376661,-0.0164961719866286,"510.25561"
"510.32083",0.0399660177606107,0.0127722040873174,"510.32083"
"512.08850",0.010544893350576,-0.0160525661921915,"512.08850"
"512.27541",0.00876407011528999,-0.0716962784996997,"512.27541"
"512.33923",0.021559318639572,0.00707583027435869,"512.33923"
"513.34075",0.0263308580994891,0.0133300853898171,"513.34075"
"514.28949",0.0285782008359882,-0.0624769463704517,"514.28949"
"517.31668",0.0156664781333441,0.00830768972121656,"517.31668"
"523.30152",0.0299411864967594,0.0168205189096621,"523.30152"
"524.28495",0.0432752654828515,0.0339376023270945,"524.28495"
"524.96404",0.0100925202257995,-0.0397254808930648,"524.96404"
"525.30691",0.0344695937270722,0.0237207702101157,"525.30691"
"526.29944",0.031993387494124,0.0051254007583297,"526.29944"
"528.28041",0.0106397123427116,0.00381316676335565,"528.28041"
"529.30722",0.0352420528537932,0.00112041828050227,"529.30722"
"530.30263",0.024579645972668,-0.019065690741073,"530.30263"
"531.29626",0.0297327729308522,-0.0248548988531258,"531.29626"
"537.49234",0.0542778501014486,0.0519885092555492,"537.49234"
"537.93286",0.0083505134641204,-0.0493201645678924,"537.93286"
"539.14372",-0.00961910405870822,-0.0134494164276804,"539.14372"
"539.92014",0.010596515902104,-0.0184309470022327,"539.92014"
"540.05928",0.018409676332907,-0.0455670600663098,"540.05928"
"540.32488",0.00295308596026562,0.00656731617819415,"540.32488"
"541.05855",0.011978665173226,-0.0248554128094747,"541.05855"
"541.32532",0.0165534945826942,-0.0104969641571661,"541.32532"
"542.33036",0.0129385811640741,0.000812630229368958,"542.33036"
"543.33641",0.0301883188398536,0.017475979155257,"543.33641"
"544.27174",0.017372420277557,0.00776784841208333,"544.27174"
"546.33971",0.0119708525013128,-0.0070332206523498,"546.33971"
"547.31584",0.0279232096278556,0.0129035251270216,"547.31584"
"548.32242",0.0135489273725002,0.00957389328101994,"548.32242"
"549.17449",-0.00733267823024738,0.00449590978965556,"549.17449"
"549.33717",0.0184686958438503,0.021500255350424,"549.33717"
"557.46220",0.0392211573315276,0.0388823306866386,"557.46220"
"558.06411",0.00694799014189407,-0.0128048096438234,"558.06411"
"559.10076",0.0014243816163896,-0.0307644594799277,"559.10076"
"561.97735",0.0178615535575488,-0.0205460441369374,"561.97735"
"565.05211",0.0144633160539358,-0.0363088587106808,"565.05211"
"568.98818",0.0114238243432861,-0.0291791929821349,"568.98818"
"569.36000",0.0210912435056626,0.00922368777452963,"569.36000"
"571.30453",0.0215994108260233,-0.000947788293212699,"571.30453"
"572.48232",0.0239232403459419,0.0342598570144154,"572.48232"
"573.31536",0.0245896083050911,0.00308951529431036,"573.31536"
"573.49007",0.0211750646103116,0.0316724472827039,"573.49007"
"578.30928",0.030455700066562,-0.0269999042492635,"578.30928"
"580.30525",0.0153161200155824,0.0128785658328387,"580.30525"
"581.47009",0.0342799542619119,0.0370347802264238,"581.47009"
"583.48622",0.042290429873191,0.0497283987384751,"583.48622"
"589.32937",0.0158020359448111,0.00337524152454205,"589.32937"
"590.23502",0.00653477676428652,-0.0165145297535013,"590.23502"
"592.31436",0.0199197495933483,-0.0198296161202942,"592.31436"
"592.86823",0.0145111917749609,-0.00433516219840892,"592.86823"
"595.22594",-0.00765268679748493,0.000764567169127017,"595.22594"
"599.32883",0.0592265524598244,0.007255618660617,"599.32883"
"599.45379",0.0193485322159905,0.0272546819215875,"599.45379"
"599.92317",0.0162865160877307,-0.0434183049605996,"599.92317"
"601.14408",-0.00434651351084108,-0.019403786547053,"601.14408"
"602.14338",-0.0108177671892138,-0.0179369329208548,"602.14338"
"602.32754",0.0149576062436028,0.00362069797228507,"602.32754"
"605.46719",0.0348970863419698,0.0413510188124395,"605.46719"
"607.07739",0.00990999101820504,-0.0261035410351623,"607.07739"
"609.51452",0.0819923050430808,0.0814292001714315,"609.51452"
"611.52904",0.0691386175348434,0.0593746254088547,"611.52904"
"612.23029",-0.00746839529288672,-0.00600252686381569,"612.23029"
"613.08241",-0.000170584706317515,-0.0100673817967353,"613.08241"
"615.22613",-0.0118439226976365,-0.0040798582498988,"615.22613"
"619.29701",0.0262282994719161,0.000860164318845326,"619.29701"
"621.33088",0.0133682219112375,0.015480576463621,"621.33088"
"622.35960",0.00938664110199508,0.0237518905371724,"622.35960"
"623.37170",0.00872589126690622,0.0145831716594306,"623.37170"
"623.46795",0.029896932411721,0.0209279360233593,"623.46795"
"625.51639",0.026539227283027,0.0396830870769769,"625.51639"
"626.53658",0.0296930466380112,0.0117897413601298,"626.53658"
"627.48248",0.0730584791754003,0.0417327560673442,"627.48248"
"628.20172",0.00854789367089834,-0.0124416350476362,"628.20172"
"629.20320",0.00983141689524955,-0.0178441247610235,"629.20320"
"629.48699",0.0747713507124815,0.0687615424833733,"629.48699"
"630.48819",0.051069088398154,0.0382968439974638,"630.48819"
"631.19851",-0.0158163714871031,-0.0205736651636306,"631.19851"
"632.19592",-0.00241208233579229,0.0132272671027747,"632.19592"
"633.13028",-0.00117870789076103,-0.0382609153332676,"633.13028"
"633.38091",0.0122970730845148,0.00646548571699993,"633.38091"
"633.51323",0.0982069198551103,0.0600316575914475,"633.51323"
"635.37672",0.00878079771526456,0.02298870558159,"635.37672"
"635.53039",0.103407520540796,0.0843415444107426,"635.53039"
"636.53303",0.0808703112750182,0.0487627180416044,"636.53303"
"637.54256",0.0825793080924892,0.0605760955443172,"637.54256"
"639.55838",0.0383228983157672,0.0471363934425204,"639.55838"
"640.31075",0.019233900466936,-0.0233441459976214,"640.31075"
"641.09783",0.0123096776334812,-0.0125845998608845,"641.09783"
"641.49380",0.0260906061669356,0.0261796427459264,"641.49380"
"643.47932",0.0295309084407869,0.019754152568504,"643.47932"
"645.49404",0.0240435921092339,0.0160049268057828,"645.49404"
"648.38048",0.00535315810863597,-0.00175547308318717,"648.38048"
"649.10982",0.0176548825403441,-0.047677070070228,"649.10982"
"651.12186",0.00362258105941711,-0.0471279958008592,"651.12186"
"651.49041",0.0724547812756612,0.0178081907831557,"651.49041"
"652.24612",-0.00667543619824,-0.0360416578647565,"652.24612"
"653.24858",0.00107976229202342,-0.0168982773842535,"653.24858"
"653.49351",0.0792730367859791,0.0423913137364872,"653.49351"
"654.25875",-0.00445957467710771,-0.0123403032521416,"654.25875"
"655.21643",-0.00491302053316293,0.0113424562329959,"655.21643"
"655.50290",0.0922356477796138,0.0552157635766239,"655.50290"
"656.58043",0.0325994021960167,0.0319943130440793,"656.58043"
"661.53163",0.0555955553357583,0.0309140807195172,"661.53163"
"662.11596",0.013306493560759,-0.0515144885197172,"662.11596"
"663.11358",0.00849280830435976,-0.0296481631661075,"663.11358"
"663.52654",0.0312077630931588,0.00423416878823231,"663.52654"
"665.23110",-0.00654509613805378,-0.0263970483889602,"665.23110"
"665.50997",0.0413269473271514,0.0394811014524631,"665.50997"
"666.16163",0.00274588901972128,-0.0259574757416818,"666.16163"
